habitaciones,baños,parqueaderos,area_construida,area_privada,estrato,precio_m2,Ascensor,Circuito cerrado de TV,Parqueadero Visitantes,Portería / Recepción,Zonas Verdes,Salón Comunal,Balcón,Barra estilo americano,Calentador,Chimenea,Citófono,Cocina Integral,Terraza,Vigilancia,Parques cercanos,Estudio,Patio,Depósito / Bodega,ubicacion,precio
2.0,3.0,2,123,123,5,569105691.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,665,700000000.0
2.0,2.0,1,70,70,4,635714286.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,49,445000000.0
3.0,3.0,2,161,161,6,658385093.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,50,1060000000.0
3.0,3.0,2,114,108,4,701754386.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,55,800000000.0
2.0,2.0,1,66,60,4,628787879.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,125,415000000.0
3.0,3.0,2,148,116,6,466216216.0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,646,690000000.0
3.0,2.0,1,60,60,4,408333333.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,254,245000000.0
3.0,3.0,2,133,130,6,481203008.0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,684,640000000.0
3.0,2.0,2,95,95,6,7500000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,712500000.0
2.0,3.0,1,103,103,6,582524272.0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,665,600000000.0
2.0,2.0,0,86,8565,4,430232558.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,377,370000000.0
3.0,3.0,2,95,95,5,431578947.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,229,410000000.0
3.0,4.0,3,216,216,6,509259259.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,684,1100000000.0
2.0,2.0,2,62,62,4,677419355.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,281,420000000.0
3.0,3.0,4,200,200,6,7750000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1550000000.0
3.0,4.0,2,119,107,5,554621849.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,49,660000000.0
3.0,3.0,3,174,174,6,1045977011.0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,785,1820000000.0
5.0,3.0,1,120,0,4,358333333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,430000000.0
3.0,3.0,2,90,90,4,744444444.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,189,670000000.0
3.0,2.0,1,8692,7725,3,494707777.0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,442,430000000.0
3.0,2.0,1,58,58,3,4500000.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,267,261000000.0
3.0,4.0,2,170,170,5,570588235.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,8,970000000.0
3.0,3.0,2,127,127,4,334645669.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,125,425000000.0
3.0,3.0,2,120,120,6,7750000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,426,930000000.0
3.0,4.0,2,154,154,6,941558442.0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,620,1450000000.0
3.0,2.0,0,66,66,2,271212121.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,270,179000000.0
2.0,2.0,0,47,47,4,546808511.0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,379,257000000.0
4.0,5.0,0,242,242,6,578512397.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,459,1400000000.0
2.0,2.0,4,85,85,6,623529412.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,459,530000000.0
3.0,2.0,1,71,61,4,654929577.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,663,465000000.0
2.0,2.0,1,67,67,6,813432836.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,809,545000000.0
2.0,2.0,1,62,62,4,59516129.0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,625,369000000.0
4.0,5.0,4,324,234,6,49382716.0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,731,1600000000.0
2.0,3.0,2,93,0,6,720430108.0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,660,670000000.0
2.0,3.0,2,82,70,6,729268293.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,665,598000000.0
3.0,3.0,2,107,100,4,465420561.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8,498000000.0
3.0,3.0,2,132,132,6,727272727.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,660,960000000.0
3.0,2.0,2,109,109,5,816513761.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,665,890000000.0
3.0,2.0,1,71,71,4,383098592.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,301,272000000.0
2.0,3.0,2,130,130,6,630769231.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,426,820000000.0
2.0,3.0,2,122,116,5,1008196721.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,153,1230000000.0
3.0,1.0,1,57,57,3,324561404.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,185000000.0
2.0,3.0,1,67,59,4,820895522.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,550000000.0
3.0,2.0,2,8484,0,4,530410184.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,687,450000000.0
3.0,2.0,0,53,53,3,339622642.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,604,180000000.0
4.0,2.0,2,117,117,5,555555556.0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,198,650000000.0
2.0,1.0,0,48,0,3,3437500.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,58,165000000.0
3.0,2.0,1,6524,6524,3,475168608.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,187,310000000.0
2.0,1.0,0,47,47,3,340425532.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,248,160000000.0
3.0,2.0,1,65,60,3,369230769.0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,686,240000000.0
3.0,4.0,0,250,250,6,5600000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,235,1400000000.0
3.0,2.0,1,78,78,4,544871795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,425000000.0
1.0,3.0,1,81,0,4,660493827.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,147,535000000.0
3.0,2.0,2,103,103,5,466019417.0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,554,480000000.0
2.0,2.0,1,62,62,4,466129032.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,670,289000000.0
2.0,2.0,1,81,80,5,691358025.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,147,560000000.0
2.0,2.0,0,60,60,3,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,180000000.0
2.0,1.0,1,51,51,5,647058824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,330000000.0
3.0,4.0,2,147,0,4,81292517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1195000000.0
1.0,1.0,0,24,24,3,6875000.0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,479,165000000.0
3.0,3.0,2,95,95,5,715789474.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,391,680000000.0
3.0,2.0,1,75,69,4,573333333.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,328,430000000.0
1.0,2.0,1,50,50,6,8500000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,645,425000000.0
3.0,2.0,1,73,0,3,376712329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,275000000.0
3.0,2.0,2,142,134,5,478873239.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,640,680000000.0
2.0,2.0,1,64,64,3,4375000.0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,544,280000000.0
3.0,2.0,1,72,72,4,451388889.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,281,325000000.0
3.0,4.0,3,350,350,6,428571429.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,162,1500000000.0
3.0,2.0,0,57,57,3,221929825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,126500000.0
3.0,4.0,3,276,276,6,797101449.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,723,2200000000.0
3.0,2.0,1,72,72,4,541666667.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,183,390000000.0
3.0,4.0,2,194,0,6,850515464.0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,587,1650000000.0
3.0,5.0,4,300,300,6,6000000.0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,806,1800000000.0
4.0,4.0,3,184,184,6,54076087.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,49,995000000.0
2.0,2.0,0,60,60,3,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,180000000.0
3.0,2.0,1,55,53,4,609090909.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,249,335000000.0
3.0,2.0,1,86,80,4,593023256.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,457,510000000.0
1.0,1.0,1,50,50,5,9000000.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,137,450000000.0
3.0,2.0,2,134,0,5,649253731.0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,146,870000000.0
1.0,1.0,1,60,60,6,498333333.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645,299000000.0
3.0,2.0,1,94,94,4,510638298.0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,125,480000000.0
2.0,2.0,1,73,73,6,438356164.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,580,320000000.0
4.0,4.0,2,128,128,6,6640625.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,646,850000000.0
1.0,2.0,2,134,134,6,731343284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,980000000.0
3.0,3.0,2,148,148,6,621621622.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,162,920000000.0
1.0,2.0,2,583,5551,5,651801029.0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,44,380000000.0
3.0,2.0,1,89,0,3,392134831.0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,483,349000000.0
3.0,2.0,2,136,136,6,580882353.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,426,790000000.0
3.0,2.0,0,76,76,4,407894737.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,147,310000000.0
3.0,2.0,1,62,62,3,435483871.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,544,270000000.0
3.0,2.0,1,6524,6524,3,475168608.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,187,310000000.0
3.0,2.0,1,6422,62,4,420429773.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,130,270000000.0
4.0,5.0,3,262,262,6,1125954198.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,165,2950000000.0
2.0,2.0,1,156,156,5,416666667.0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,167,650000000.0
2.0,1.0,0,47,0,4,5500000.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,147,258500000.0
4.0,5.0,2,252,224,6,555555556.0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,162,1400000000.0
2.0,2.0,1,73,73,4,589041096.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,147,430000000.0
2.0,3.0,2,145,145,6,586206897.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,50,850000000.0
3.0,4.0,3,209,209,6,571770335.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,426,1195000000.0
2.0,2.0,1,60,60,4,6600000.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,448,396000000.0
3.0,2.0,3,100,100,5,6500000.0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,646,650000000.0
3.0,2.0,2,129,129,6,465116279.0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,620,600000000.0
2.0,2.0,2,78,0,5,506410256.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,125,395000000.0
3.0,4.0,2,173,173,6,1416184971.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,345,2450000000.0
2.0,1.0,1,40,40,4,4875000.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,125,195000000.0
2.0,2.0,2,104,104,6,721153846.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,750000000.0
2.0,2.0,1,53,53,3,505660377.0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,85,268000000.0
4.0,6.0,5,345,345,6,927536232.0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,143,3200000000.0
4.0,6.0,4,303,303,6,1650165017.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,165,5000000000.0
3.0,1.0,1,57,57,3,445614035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,254000000.0
3.0,5.0,3,150,150,5,833333333.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,176,1250000000.0
3.0,3.0,2,120,120,5,583333333.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,346,700000000.0
3.0,3.0,2,134,0,5,608208955.0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,259,815000000.0
3.0,2.0,0,98,98,3,306122449.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,202,300000000.0
2.0,2.0,0,79,0,4,506329114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,400000000.0
3.0,4.0,3,230,230,6,782608696.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,245,1800000000.0
2.0,2.0,2,73,73,6,767123288.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,665,560000000.0
3.0,2.0,1,81,81,4,512345679.0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,448,415000000.0
3.0,4.0,3,204,204,6,51372549.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,476,1048000000.0
3.0,2.0,2,126,126,6,1150793651.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,245,1450000000.0
4.0,4.0,2,206,198,6,703883495.0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,257,1450000000.0
3.0,2.0,1,88,88,4,465909091.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,125,410000000.0
3.0,4.0,4,296,296,6,1081081081.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,73,3200000000.0
3.0,3.0,2,100,100,5,6300000.0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,482,630000000.0
2.0,2.0,1,87,87,5,666666667.0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,250,580000000.0
3.0,3.0,2,95,95,5,431578947.0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,229,410000000.0
3.0,5.0,2,263,263,6,437262357.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,645,1150000000.0
2.0,1.0,0,44,44,2,261363636.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,63,115000000.0
3.0,2.0,1,77,77,4,909090909.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,176,700000000.0
3.0,2.0,0,65,65,3,407692308.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,117,265000000.0
1.0,2.0,2,160,130,4,7500000.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,557,1200000000.0
2.0,2.0,0,64,64,4,5000000.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,146,320000000.0
3.0,4.0,4,200,200,6,20450000.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,162,4090000000.0
3.0,2.0,2,194,194,6,335051546.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,665,650000000.0
2.0,2.0,1,66,71,4,424242424.0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,277,280000000.0
2.0,3.0,2,104,104,6,8000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,832000000.0
1.0,3.0,1,91,91,6,87032967.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,426,792000000.0
3.0,2.0,2,154,154,4,487012987.0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,731,750000000.0
2.0,2.0,2,107,0,6,710280374.0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,146,760000000.0
3.0,2.0,1,104,0,6,528846154.0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,648,550000000.0
3.0,2.0,1,8163,0,4,747274286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,610000000.0
1.0,2.0,1,40,40,4,7000000.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,125,280000000.0
2.0,1.0,0,405,36,3,382716049.0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,572,155000000.0
3.0,2.0,1,64,64,3,4843750.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,301,310000000.0
3.0,4.0,2,186,186,6,596774194.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,149,1110000000.0
2.0,2.0,1,65,65,6,569230769.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,620,370000000.0
3.0,1.0,0,54,54,3,259259259.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,140000000.0
3.0,2.0,1,91,91,5,483516484.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19,440000000.0
3.0,1.0,0,51,51,3,480392157.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,698,245000000.0
3.0,2.0,1,64,64,5,4687500.0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,415,300000000.0
2.0,1.0,0,45,45,2,255555556.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,239,115000000.0
1.0,2.0,2,58,58,6,775862069.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105,450000000.0
3.0,3.0,2,150,150,6,5000000.0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,646,750000000.0
2.0,3.0,2,210,210,6,714285714.0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,426,1500000000.0
3.0,3.0,2,135,135,5,555555556.0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,229,750000000.0
3.0,1.0,0,45,41,3,333333333.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,583,150000000.0
3.0,2.0,0,61,61,3,344262295.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,210000000.0
2.0,1.0,0,45,45,2,255555556.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,239,115000000.0
4.0,5.0,4,377,377,6,75596817.0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,426,2850000000.0
3.0,3.0,2,150,150,5,576666667.0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,167,865000000.0
1.0,2.0,2,54,54,5,712962963.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,210,385000000.0
2.0,2.0,1,52,52,4,576923077.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,125,300000000.0
3.0,4.0,2,134,134,5,649253731.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,198,870000000.0
3.0,2.0,2,73,73,5,582191781.0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,233,425000000.0
1.0,2.0,1,54,54,4,648148148.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,350000000.0
3.0,3.0,2,150,136,6,766666667.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,646,1150000000.0
3.0,3.0,2,120,120,5,6250000.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,573,750000000.0
2.0,2.0,1,60,60,4,608333333.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,357,365000000.0
2.0,2.0,1,75,75,4,493333333.0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,700,370000000.0
2.0,2.0,1,55,0,4,527272727.0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,125,290000000.0
1.0,1.0,1,29,28,2,448275862.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,689,130000000.0
3.0,2.0,1,82,82,3,530487805.0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,578,435000000.0
3.0,2.0,0,64,64,3,5135000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,450,328640000.0
2.0,1.0,1,49,0,3,591836735.0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,697,290000000.0
2.0,1.0,1,45,45,3,566666667.0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,686,255000000.0
3.0,3.0,2,135,135,5,481481481.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,76,650000000.0
2.0,1.0,0,38,34,3,394473684.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,439,149900000.0
3.0,2.0,1,76,76,4,618421053.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,176,470000000.0
3.0,2.0,0,49,33,2,306122449.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,111,150000000.0
2.0,1.0,0,40,40,3,4437500.0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,439,177500000.0
3.0,2.0,1,73,66,3,479452055.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,663,350000000.0
3.0,2.0,2,81,81,5,765432099.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,522,620000000.0
3.0,2.0,1,70,60,3,4700000.0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,124,329000000.0
3.0,2.0,0,65,51,3,338461538.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,451,220000000.0
3.0,3.0,1,92,0,5,47826087.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,252,440000000.0
2.0,3.0,1,100,0,4,5200000.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,125,520000000.0
2.0,1.0,0,37,37,3,483783784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,549,179000000.0
3.0,3.0,2,215,215,6,744186047.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,426,1600000000.0
3.0,3.0,2,120,120,5,6250000.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,573,750000000.0
3.0,1.0,0,54,0,3,37037037.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,769,200000000.0
3.0,2.0,1,80,79,4,399999999.0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,311,319999999.0
2.0,2.0,2,76,76,6,1131578947.0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,96,860000000.0
2.0,1.0,1,49,0,3,591836735.0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,697,290000000.0
3.0,3.0,3,220,220,6,8000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,235,1760000000.0
2.0,2.0,1,64,64,3,54050625.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,450,345924000.0
3.0,5.0,2,176,176,5,539772727.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,8,950000000.0
2.0,3.0,1,92,92,6,679347826.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,580,625000000.0
1.0,1.0,0,34,34,3,611764706.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,450,208000000.0
3.0,3.0,2,183,183,6,737704918.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,345,1350000000.0
3.0,2.0,0,49,33,2,306122449.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,111,150000000.0
3.0,3.0,2,127,127,6,905511811.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,426,1150000000.0
3.0,2.0,1,73,66,3,479452055.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,663,350000000.0
2.0,2.0,1,52,52,4,576923077.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,125,300000000.0
2.0,1.0,0,43,0,3,418604651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,180000000.0
3.0,4.0,2,134,134,5,649253731.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,198,870000000.0
3.0,2.0,1,98,0,4,408163265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,400000000.0
2.0,3.0,1,73,73,4,683561644.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,125,499000000.0
2.0,1.0,0,38,34,3,394473684.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,439,149900000.0
